format,SIMPLE_NAME, line no: 76,FloatObj,SIMPLE_NAME, line no: 60, 0.011294414641022056, insert, 1.0, 0.0, 0.375
format,SIMPLE_NAME, line no: 78,FloatObj,SIMPLE_NAME, line no: 60, 0.011294414641022056, insert, 1.0, 0.0, 0.375
format,SIMPLE_NAME, line no: 80,FloatObj,SIMPLE_NAME, line no: 60, 0.011294414641022056, insert, 1.0, 0.0, 0.375
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.011204556012957105, insert, 0.020942408376963352, 0.0, 0.26666666666666666
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.011204556012957105, insert, 0.020942408376963352, 0.0, 0.26666666666666666
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.011204556012957105, insert, 0.020942408376963352, 0.0, 0.26666666666666666
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.011204556012957105, insert, 0.020942408376963352, 0.0, 0.26666666666666666
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,String,SIMPLE_NAME, line no: 49, 0.01118090005507905, insert, 0.26666666666666666, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,format,SIMPLE_NAME, line no: 63, 0.01118090005507905, insert, 1.0, 0.0, 0.0625
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,output,SIMPLE_NAME, line no: 49, 0.011163177416297106, insert, 0.26666666666666666, 0.0, 0.06818181818181818
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,String,SIMPLE_NAME, line no: 49, 0.01115185875623469, insert, 0.26666666666666666, 0.0, 0.06060606060606061
output+=(String.format("Enter thresholds for A  B  C  D")); ,EXPRESSION_STATEMENT, line no: 63,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.011127907930778915, insert, 0.06806282722513089, 0.0, 0.23333333333333334
perc.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 82, 0.011127907930778915, insert, 0.06806282722513089, 0.0, 0.23333333333333334
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,value,SIMPLE_NAME, line no: 7, 0.011076053519764022, insert, 0.03076923076923077, 0.0, 0.0625
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,FloatObj,SIMPLE_NAME, line no: 60, 0.011058330880982079, insert, 0.9794871794871794, 0.0, 0.06818181818181818
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.011047578637106748, insert, 0.04712041884816754, 0.0, 0.24528301886792453
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.011047578637106748, insert, 0.04712041884816754, 0.0, 0.24528301886792453
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.011047578637106748, insert, 0.04712041884816754, 0.0, 0.24528301886792453
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.011047578637106748, insert, 0.04712041884816754, 0.0, 0.24528301886792453
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,output,SIMPLE_NAME, line no: 49, 0.011047012220919663, insert, 0.26666666666666666, 0.0, 0.06060606060606061
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,perc,SIMPLE_NAME, line no: 62, 0.011047012220919663, insert, 0.9794871794871794, 0.0, 0.06060606060606061
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,FloatObj,SIMPLE_NAME, line no: 60, 0.010942165685604636, insert, 0.9794871794871794, 0.0, 0.06060606060606061
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.01088617167160155, insert, 0.06282722513089005, 0.0, 0.23076923076923078
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.01088617167160155, insert, 0.06282722513089005, 0.0, 0.23076923076923078
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.01088617167160155, insert, 0.06282722513089005, 0.0, 0.23076923076923078
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.01088617167160155, insert, 0.06282722513089005, 0.0, 0.23076923076923078
format,SIMPLE_NAME, line no: 76,output,SIMPLE_NAME, line no: 49, 0.010842638055381174, insert, 0.7142857142857143, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 76,nextFloat,SIMPLE_NAME, line no: 66, 0.010842638055381174, insert, 1.0, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 78,output,SIMPLE_NAME, line no: 49, 0.010842638055381174, insert, 0.6666666666666666, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 78,nextFloat,SIMPLE_NAME, line no: 66, 0.010842638055381174, insert, 1.0, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 80,output,SIMPLE_NAME, line no: 49, 0.010842638055381174, insert, 0.625, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 80,nextFloat,SIMPLE_NAME, line no: 66, 0.010842638055381174, insert, 1.0, 0.0, 0.3333333333333333
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,value,SIMPLE_NAME, line no: 7, 0.010814681830164773, insert, 0.03076923076923077, 0.0, 0.045454545454545456
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.010746811522186662, insert, 0.05759162303664921, 0.0, 0.23076923076923078
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.010746811522186662, insert, 0.05759162303664921, 0.0, 0.23076923076923078
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.010746811522186662, insert, 0.05759162303664921, 0.0, 0.23076923076923078
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.010746811522186662, insert, 0.05759162303664921, 0.0, 0.23076923076923078
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,FloatObj,SIMPLE_NAME, line no: 60, 0.010651752697161024, insert, 0.9794871794871794, 0.0, 0.041666666666666664
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.010607451372771772, insert, 0.05235602094240838, 0.0, 0.23076923076923078
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.010607451372771772, insert, 0.05235602094240838, 0.0, 0.23076923076923078
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.010607451372771772, insert, 0.05235602094240838, 0.0, 0.23076923076923078
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.010607451372771772, insert, 0.05235602094240838, 0.0, 0.23076923076923078
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,value,SIMPLE_NAME, line no: 7, 0.010582351439409884, insert, 0.03076923076923077, 0.0, 0.030303030303030304
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,n1,SIMPLE_NAME, line no: 60, 0.010582351439409884, insert, 0.9794871794871794, 0.0, 0.030303030303030304
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,n2,SIMPLE_NAME, line no: 60, 0.010582351439409884, insert, 0.9794871794871794, 0.0, 0.030303030303030304
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,n3,SIMPLE_NAME, line no: 60, 0.010582351439409884, insert, 0.9794871794871794, 0.0, 0.030303030303030304
"Enter thresholds for A  B  C  D",STRING_LITERAL, line no: 63,n4,SIMPLE_NAME, line no: 61, 0.010582351439409884, insert, 0.9794871794871794, 0.0, 0.030303030303030304
perc.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 72,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.010539111299501008, insert, 0.020942408376963352, 0.0, 0.25
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,n1,SIMPLE_NAME, line no: 60, 0.010466186244032439, insert, 0.9794871794871794, 0.0, 0.022727272727272728
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,n2,SIMPLE_NAME, line no: 60, 0.010466186244032439, insert, 0.9794871794871794, 0.0, 0.022727272727272728
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,n3,SIMPLE_NAME, line no: 60, 0.010466186244032439, insert, 0.9794871794871794, 0.0, 0.022727272727272728
"\nin that order  decreasing percentages > ",STRING_LITERAL, line no: 65,n4,SIMPLE_NAME, line no: 61, 0.010466186244032439, insert, 0.9794871794871794, 0.0, 0.022727272727272728
n1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 82, 0.01046246321732282, insert, 0.06806282722513089, 0.0, 0.21666666666666667
n2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 82, 0.01046246321732282, insert, 0.06806282722513089, 0.0, 0.21666666666666667
n3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 82, 0.01046246321732282, insert, 0.06806282722513089, 0.0, 0.21666666666666667
n4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 82, 0.01046246321732282, insert, 0.06806282722513089, 0.0, 0.21666666666666667
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,n1,SIMPLE_NAME, line no: 60, 0.010437144945188078, insert, 0.9794871794871794, 0.0, 0.020833333333333332
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,n2,SIMPLE_NAME, line no: 60, 0.010437144945188078, insert, 0.9794871794871794, 0.0, 0.020833333333333332
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,n3,SIMPLE_NAME, line no: 60, 0.010437144945188078, insert, 0.9794871794871794, 0.0, 0.020833333333333332
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 71,n4,SIMPLE_NAME, line no: 61, 0.010437144945188078, insert, 0.9794871794871794, 0.0, 0.020833333333333332
String,SIMPLE_NAME, line no: 76,println,SIMPLE_NAME, line no: 56, 0.009810005859630587, insert, 0.7142857142857143, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 78,println,SIMPLE_NAME, line no: 56, 0.00946579512771372, insert, 0.6666666666666666, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.009402487506286883, insert, 0.27692307692307694, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.009402487506286883, insert, 0.27692307692307694, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 71,println,SIMPLE_NAME, line no: 56, 0.009402487506286883, insert, 0.27692307692307694, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 76,args,SIMPLE_NAME, line no: 50, 0.00929368976175529, insert, 0.7857142857142857, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 76,length,SIMPLE_NAME, line no: 50, 0.00929368976175529, insert, 0.7857142857142857, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 80,println,SIMPLE_NAME, line no: 56, 0.009164610737286468, insert, 0.625, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 76,output,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.7142857142857143, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,n1,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,n2,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,n3,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,n4,SIMPLE_NAME, line no: 61, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,format,SIMPLE_NAME, line no: 63, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,value,SIMPLE_NAME, line no: 7, 0.009035531712817645, insert, 0.42857142857142855, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,String,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.7142857142857143, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,output,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.6666666666666666, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,n1,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,n2,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,n3,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,n4,SIMPLE_NAME, line no: 61, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,format,SIMPLE_NAME, line no: 63, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,value,SIMPLE_NAME, line no: 7, 0.009035531712817645, insert, 0.4, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,String,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.6666666666666666, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,output,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.625, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,n1,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,n2,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,n3,SIMPLE_NAME, line no: 60, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,n4,SIMPLE_NAME, line no: 61, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 80,format,SIMPLE_NAME, line no: 63, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,value,SIMPLE_NAME, line no: 7, 0.009035531712817645, insert, 0.375, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,String,SIMPLE_NAME, line no: 49, 0.009035531712817645, insert, 0.625, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,perc,SIMPLE_NAME, line no: 62, 0.009035531712817645, insert, 1.0, 0.0, 0.16666666666666666
"Student has a B grade\n",STRING_LITERAL, line no: 76,String,SIMPLE_NAME, line no: 49, 0.008963247459115104, insert, 0.7142857142857143, 0.0, 0.16
"Student has a C grade\n",STRING_LITERAL, line no: 78,String,SIMPLE_NAME, line no: 49, 0.008963247459115104, insert, 0.6666666666666666, 0.0, 0.16
"Student has a D grade\n",STRING_LITERAL, line no: 80,String,SIMPLE_NAME, line no: 49, 0.008963247459115104, insert, 0.625, 0.0, 0.16
String,SIMPLE_NAME, line no: 78,args,SIMPLE_NAME, line no: 50, 0.008915057956646742, insert, 0.7333333333333333, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 78,length,SIMPLE_NAME, line no: 50, 0.008915057956646742, insert, 0.7333333333333333, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 76,System,SIMPLE_NAME, line no: 53, 0.00877737366388, insert, 0.5714285714285714, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 76,out,SIMPLE_NAME, line no: 56, 0.00877737366388, insert, 0.7142857142857143, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 76,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5714285714285714, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 76,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5714285714285714, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 78,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5333333333333333, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 78,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5333333333333333, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 80,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,scanner,SIMPLE_NAME, line no: 51, 0.008777373663879998, insert, 0.5, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 76,FloatObj,SIMPLE_NAME, line no: 60, 0.008583755127176762, insert, 1.0, 0.0, 0.125
String,SIMPLE_NAME, line no: 78,FloatObj,SIMPLE_NAME, line no: 60, 0.008583755127176762, insert, 1.0, 0.0, 0.125
String,SIMPLE_NAME, line no: 80,args,SIMPLE_NAME, line no: 50, 0.008583755127176762, insert, 0.6875, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 80,length,SIMPLE_NAME, line no: 50, 0.008583755127176762, insert, 0.6875, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 80,FloatObj,SIMPLE_NAME, line no: 60, 0.008583755127176762, insert, 1.0, 0.0, 0.125
"Student has a B grade\n",STRING_LITERAL, line no: 76,output,SIMPLE_NAME, line no: 49, 0.008529541936899858, insert, 0.7142857142857143, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 76,scanner,SIMPLE_NAME, line no: 51, 0.008529541936899858, insert, 0.5714285714285714, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 76,nextFloat,SIMPLE_NAME, line no: 66, 0.008529541936899858, insert, 1.0, 0.0, 0.12
"Student has a C grade\n",STRING_LITERAL, line no: 78,output,SIMPLE_NAME, line no: 49, 0.008529541936899858, insert, 0.6666666666666666, 0.0, 0.12
"Student has a C grade\n",STRING_LITERAL, line no: 78,scanner,SIMPLE_NAME, line no: 51, 0.008529541936899858, insert, 0.5333333333333333, 0.0, 0.12
"Student has a C grade\n",STRING_LITERAL, line no: 78,nextFloat,SIMPLE_NAME, line no: 66, 0.008529541936899858, insert, 1.0, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 80,output,SIMPLE_NAME, line no: 49, 0.008529541936899858, insert, 0.625, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 80,scanner,SIMPLE_NAME, line no: 51, 0.008529541936899858, insert, 0.5, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 80,nextFloat,SIMPLE_NAME, line no: 66, 0.008529541936899858, insert, 1.0, 0.0, 0.12
String,SIMPLE_NAME, line no: 76,nextFloat,SIMPLE_NAME, line no: 66, 0.008433162931963134, insert, 1.0, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 78,System,SIMPLE_NAME, line no: 53, 0.008433162931963134, insert, 0.5333333333333333, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 78,nextFloat,SIMPLE_NAME, line no: 66, 0.008433162931963134, insert, 1.0, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 78,out,SIMPLE_NAME, line no: 56, 0.008433162931963134, insert, 0.6666666666666666, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 80,nextFloat,SIMPLE_NAME, line no: 66, 0.008433162931963134, insert, 1.0, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 76,println,SIMPLE_NAME, line no: 56, 0.008261057566004704, insert, 0.7142857142857143, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 80,System,SIMPLE_NAME, line no: 53, 0.00813197854153588, insert, 0.5, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 80,out,SIMPLE_NAME, line no: 56, 0.00813197854153588, insert, 0.625, 0.0, 0.3333333333333333
"Student has a B grade\n",STRING_LITERAL, line no: 76,value,SIMPLE_NAME, line no: 7, 0.00809583641468461, insert, 0.42857142857142855, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 76,perc,SIMPLE_NAME, line no: 62, 0.00809583641468461, insert, 1.0, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 76,format,SIMPLE_NAME, line no: 63, 0.00809583641468461, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 78,value,SIMPLE_NAME, line no: 7, 0.00809583641468461, insert, 0.4, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 78,perc,SIMPLE_NAME, line no: 62, 0.00809583641468461, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 78,format,SIMPLE_NAME, line no: 63, 0.00809583641468461, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 80,value,SIMPLE_NAME, line no: 7, 0.00809583641468461, insert, 0.375, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 80,perc,SIMPLE_NAME, line no: 62, 0.00809583641468461, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 80,format,SIMPLE_NAME, line no: 63, 0.00809583641468461, insert, 1.0, 0.0, 0.08
nextFloat,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.008009410584374741, insert, 0.26804123711340205, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.008009410584374741, insert, 0.26804123711340205, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 68,mainClass,SIMPLE_NAME, line no: 48, 0.008009410584374741, insert, 0.26804123711340205, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.008009410584374741, insert, 0.26804123711340205, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.008009410584374741, insert, 0.26804123711340205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.007994548317770807, insert, 0.09743589743589744, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.007994548317770807, insert, 0.09743589743589744, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 65,out,SIMPLE_NAME, line no: 56, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 71,args,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 71,length,SIMPLE_NAME, line no: 50, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 71,System,SIMPLE_NAME, line no: 53, 0.007994548317770807, insert, 0.09743589743589744, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 71,out,SIMPLE_NAME, line no: 56, 0.007994548317770807, insert, 0.28205128205128205, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.007956717093688066, insert, 0.27835051546391754, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.007956717093688066, insert, 0.27835051546391754, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 68,println,SIMPLE_NAME, line no: 56, 0.007956717093688066, insert, 0.27835051546391754, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.007956717093688066, insert, 0.27835051546391754, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 72,println,SIMPLE_NAME, line no: 56, 0.007956717093688066, insert, 0.27835051546391754, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 78,println,SIMPLE_NAME, line no: 56, 0.00791684683408784, insert, 0.6666666666666666, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 76,util,SIMPLE_NAME, line no: 51, 0.00774474146812941, insert, 0.5714285714285714, 0.0, 0.3333333333333333
